session_date,symbol,cutoff_ny,ret_open_to_cutoff,orbrange_pct,orb_break_strength,range_pct_to_cutoff,true_range_pct_to_cutoff,hhll_persistence,vwap_proxy,signed_vol,lower_wick,prob_trend,prob_range,model_version,wall_strike,gamma_proxy,dealer_state_hint,spot,dist_to_wall_pct,prob_trend_fused,prob_range_fused
2025-01-17,SPY,11:30,0.28310578775441186,0.3274981154200397,0.4910485933504205,0.556160482452456,0.556160482452456,0.75,1.0,-0.04814597970335675,0.36897590361447175,0.2840939050099176,0.7159060949900824,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.2840939050099176,0.7159060949900824
2025-01-21,SPY,11:30,-0.06657900431098485,0.4544017044225134,0.0,0.4544017044225134,0.4544017044225134,0.375,-1.0,0.09657899816403392,0.6117216117215927,0.14014187697320057,0.8598581230267994,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.14014187697320057,0.8598581230267994
2025-01-22,SPY,11:30,0.24837852557226814,0.27891010512764525,0.22189349112426812,0.38370768900698854,0.38370768900698854,0.625,1.0,-0.05949932801139952,0.24086021505373525,0.33310895712013266,0.6668910428798673,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.33310895712013266,0.6668910428798673
2025-01-23,SPY,11:30,0.2839267733042883,0.16012149424718586,1.0154639175257587,0.33757572756236864,0.33757572756236864,0.75,1.0,0.6692297918054437,0.11491442542787544,0.5396131680926212,0.46038683190737884,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5396131680926212,0.46038683190737884
2025-01-24,SPY,11:30,0.05247665198961915,0.2689428414467135,0.0,0.2689428414467135,0.2689428414467135,0.5,1.0,-0.2208766771007894,0.40548780487803,0.26426243714140596,0.735737562858594,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.26426243714140596,0.735737562858594
2025-01-27,SPY,11:30,0.3160620019501792,0.8338657072727944,0.0,0.8338657072727944,0.8338657072727944,0.5,1.0,0.37321179995753145,0.028225806451632866,0.5341107320382735,0.46588926796172647,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5341107320382735,0.46588926796172647
2025-01-28,SPY,11:30,0.14066687752825047,0.8989362587604629,0.0,1.0321120007990432,1.0321120007990432,0.625,1.0,-0.06170782575026473,0.5403225806451709,0.26062759484050724,0.7393724051594928,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.26062759484050724,0.7393724051594928
2025-01-29,SPY,11:30,-0.19131543857616728,0.2666821265000892,0.0,0.3461898412330374,0.3461898412330374,0.5,-1.0,-0.13239392774975559,0.26315789473681633,0.1971526106126407,0.8028473893873593,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.1971526106126407,0.8028473893873593
2025-01-30,SPY,11:30,-0.1465146887183688,0.6274470850199206,0.0,0.8542551342223682,0.8542551342223682,0.5,-1.0,0.19881810897435898,0.45348837209302223,0.21334484080829239,0.7866551591917076,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.21334484080829239,0.7866551591917076
2025-01-31,SPY,11:30,0.22386831275720276,0.40329218106994763,0.0,0.4724279835390954,0.4724279835390954,0.75,1.0,0.7309726590569082,0.14808362369336373,0.5997155703585675,0.4002844296414325,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5997155703585675,0.4002844296414325
2025-02-03,SPY,11:30,1.0548345175608764,1.362002329074604,0.024783147459733215,1.4750805893571433,1.4750805893571433,0.5,1.0,0.033701681142906136,0.23112128146452857,0.27955437119135695,0.720445628808643,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.27955437119135695,0.720445628808643
2025-02-04,SPY,11:30,0.6534088532298199,0.660938532716465,0.07088607594935936,0.7956361324219815,0.7956361324219815,0.75,1.0,0.6082224144720013,0.06834910620400379,0.542152966187473,0.457847033812527,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.542152966187473,0.457847033812527
2025-02-05,SPY,11:30,0.19646201873046998,0.4070759625390302,0.2965235173823698,0.5336108220603606,0.5336108220603606,0.625,1.0,0.2951176361699739,0.6209048361934426,0.29007725432961806,0.7099227456703819,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.29007725432961806,0.7099227456703819
2025-02-06,SPY,11:30,-0.1600686479974911,0.28135777818116486,0.0,0.31766200762389946,0.31766200762389946,0.75,-1.0,-0.5562233313014325,0.4415584415584377,0.0996054791597591,0.9003945208402409,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.0996054791597591,0.9003945208402409
2025-02-07,SPY,11:30,-0.7810955111726359,0.7052929932107265,-0.4007009345794492,1.1164392591127772,1.1164392591127772,0.625,-1.0,-0.11147763655767924,0.11512915129150927,0.36018224069553917,0.6398177593044608,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.36018224069553917,0.6398177593044608
2025-02-10,SPY,11:30,0.024833614780961355,0.36919307307705346,0.0,0.42465481275453476,0.42465481275453476,0.5,1.0,-0.37359820302779795,0.49902534113060515,0.21247902287709333,0.7875209771229067,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.21247902287709333,0.7875209771229067
2025-02-11,SPY,11:30,0.3758961763144164,0.33191715347849177,0.1775000000000091,0.4563860860329262,0.4563860860329262,0.75,1.0,0.28736703770681465,0.03272727272724296,0.496431694128626,0.503568305871374,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.496431694128626,0.503568305871374
2025-02-12,SPY,11:30,0.4864697979857002,0.7943726375341055,0.0,0.7943726375341055,0.7943726375341055,0.625,1.0,0.2687187227148748,0.14390756302522278,0.4333051678510308,0.5666948321489692,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4333051678510308,0.5666948321489692
2025-02-13,SPY,11:30,0.3490545749309293,0.70141772403183,0.0,0.70141772403183,0.70141772403183,0.625,1.0,0.10699599496597442,0.29481132075471633,0.34901601466415444,0.6509839853358456,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.34901601466415444,0.6509839853358456
2025-02-14,SPY,11:30,0.022953077351872686,0.20001967406630605,0.0,0.25740236744598644,0.25740236744598644,0.5,1.0,0.38651381791915246,0.3375796178344392,0.4511215401131053,0.5488784598868948,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4511215401131053,0.5488784598868948
2025-02-18,SPY,11:30,-0.11540633670822364,0.2692814523191733,0.0,0.2692814523191733,0.2692814523191733,0.625,-1.0,-0.07310666161744474,0.5075987841944875,0.14079652918056382,0.8592034708194362,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.14079652918056382,0.8592034708194362
2025-02-19,SPY,11:30,0.2598126398439593,0.20326036177066154,0.6532258064515641,0.3360352755079386,0.3360352755079386,0.5,1.0,-0.23653455284552846,0.22682926829264802,0.27545876009383624,0.7245412399061637,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.27545876009383624,0.7245412399061637
2025-02-20,SPY,11:30,-0.5821369002845134,0.7472937175000715,0.0,0.7472937175000715,0.7472937175000715,0.5,-1.0,-0.057745170818980646,0.19912472647701987,0.2693800065813772,0.7306199934186228,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.2693800065813772,0.7306199934186228
2025-02-21,SPY,11:30,-0.5424362104849201,0.7259795808000629,0.0,0.7259795808000629,0.7259795808000629,0.75,-1.0,-0.21459132394080938,0.2528216704288913,0.2172856419537724,0.7827143580462276,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.2172856419537724,0.7827143580462276
2025-02-24,SPY,11:30,-0.28321553449665027,1.0797073162628839,0.0,1.0797073162628839,1.0797073162628839,0.375,-1.0,-0.059305214535473376,0.5861538461538378,0.14230871219449392,0.8576912878055061,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.14230871219449392,0.8576912878055061
2025-02-25,SPY,11:30,-1.0173664026258966,1.2267010533719702,0.0,1.3832833721300204,1.3832833721300204,0.75,-1.0,-0.6046099240313211,0.17615012106536668,0.22352581757516346,0.7764741824248366,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.22352581757516346,0.7764741824248366
2025-02-26,SPY,11:30,0.4488104426026096,0.6946075635045781,0.0,0.743263648870835,0.743263648870835,0.625,1.0,0.10223345349139693,0.20767494356658453,0.37144367461145916,0.6285563253885409,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.37144367461145916,0.6285563253885409
2025-02-27,SPY,11:30,-0.5093151052137701,1.2397801903230092,0.0,1.2397801903230092,1.2397801903230092,0.625,-1.0,-0.11853259313854761,0.43918918918919053,0.18544651326038314,0.8145534867396169,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.18544651326038314,0.8145534867396169
2025-02-28,SPY,11:30,0.4236709033756947,0.892613092797579,0.0,0.9703430367636924,0.9703430367636924,0.625,1.0,0.42757250054786305,0.3565140845070414,0.4078838063893752,0.5921161936106247,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4078838063893752,0.5921161936106247
2025-03-03,SPY,11:30,-0.8202220805796911,1.1020161696132125,0.0,1.1020161696132125,1.1020161696132125,0.625,-1.0,-0.49713592485141683,0.081430745814302,0.2416602369024482,0.7583397630975518,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.2416602369024482,0.7583397630975518
2025-03-04,SPY,11:30,-0.7762501940625444,1.365337841334454,0.0,1.365337841334454,1.365337841334454,0.625,-1.0,-0.19899203755695677,0.37397346809855336,0.21343931529966484,0.7865606847003351,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.21343931529966484,0.7865606847003351
2025-03-05,SPY,11:30,-0.5774733373796859,0.7821035290037269,-0.37694013303767965,1.0803780456082577,1.0803780456082577,0.75,-1.0,-0.2678775870217374,0.003210272873209541,0.32699151068983084,0.6730084893101691,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.32699151068983084,0.6730084893101691
2025-03-06,SPY,11:30,0.20417560839987026,1.1207937652588766,0.0,1.1459899041677937,1.1459899041677937,0.625,1.0,0.1572498426981176,0.2994692949203964,0.38581654306942986,0.6141834569305702,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.38581654306942986,0.6141834569305702
2025-03-07,SPY,11:30,-0.6647340625848375,1.3312197300776678,-0.1763157894736905,1.6929261435790481,1.6929261435790481,0.75,-1.0,-0.18754462567814348,0.07501293326435855,0.3321199664238543,0.6678800335761457,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.3321199664238543,0.6678800335761457
2025-03-11,SPY,11:30,0.020562518997979673,1.4125556529046754,0.0,1.4125556529046754,1.4125556529046754,0.25,1.0,-0.46518348066466175,0.6544303797468322,0.16169227931033578,0.8383077206896642,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.16169227931033578,0.8383077206896642
2025-03-12,SPY,11:30,-0.7444102527615293,1.1837634963268797,0.0,1.6586919013145103,1.6586919013145103,0.625,-1.0,-0.1452391815068558,0.4573726541554923,0.22397855549602244,0.7760214445039776,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.22397855549602244,0.7760214445039776
2025-03-13,SPY,11:30,-0.7118616749791862,0.8157307998817951,-0.010976948408357577,1.1506191853437002,1.1506191853437002,0.75,-1.0,-0.39132092825016546,0.2832684824902645,0.21238408192483885,0.7876159180751612,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.21238408192483885,0.7876159180751612
2025-03-14,SPY,11:30,1.0932695592757113,0.7282469926096334,0.6271604938271866,1.186772876845346,1.186772876845346,0.875,1.0,0.395839409729065,0.07727272727272563,0.4153385430548603,0.5846614569451397,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4153385430548603,0.5846614569451397
2025-03-17,SPY,11:30,0.09505787869903415,0.6840613700772052,0.0,0.6840613700772052,0.6840613700772052,0.375,1.0,0.1346483704974271,0.10000000000002658,0.467290462909888,0.532709537090112,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.467290462909888,0.532709537090112
2025-03-18,SPY,11:30,-0.7967563165070191,0.8144620124293825,0.0,0.9631898581773654,0.9631898581773654,0.75,-1.0,-0.7290819186057023,0.17279411764704983,0.17852987034245935,0.8214701296575406,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.17852987034245935,0.8214701296575406
2025-03-19,SPY,11:30,0.40864914805536223,0.6591688431675703,0.0,0.6591688431675703,0.6591688431675703,0.625,1.0,-0.02014586053212083,0.32075471698114366,0.30051351183908775,0.6994864881609122,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.30051351183908775,0.6994864881609122
2025-03-20,SPY,11:30,1.0521455778809585,1.381551492981252,0.0,1.395757677999041,1.395757677999041,0.75,1.0,0.6259202934372842,0.05661577608141756,0.4958967124241276,0.5041032875758724,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4958967124241276,0.5041032875758724
2025-03-21,SPY,11:30,-0.018776488260230373,0.411294504747761,0.0,0.6562829706192591,0.6562829706192591,0.5,-1.0,0.5428372174115186,0.2792915531335119,0.33002818959994096,0.669971810400059,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.33002818959994096,0.669971810400059
2025-03-24,SPY,11:30,0.4537809236807133,0.5291190693110909,0.013245033112608459,0.6447543626042581,0.6447543626042581,0.625,1.0,0.6757973421113217,0.12771739130435303,0.5646658603227469,0.4353341396772531,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5646658603227469,0.4353341396772531
2025-03-25,SPY,11:30,0.022592978797364438,0.3988529718456655,0.0,0.4188390684740995,0.4188390684740995,0.375,1.0,-0.2792532521698086,0.6058091286306814,0.19912224223505126,0.8008777577649487,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.19912224223505126,0.8008777577649487
2025-03-26,SPY,11:30,-0.5537156318182301,0.6362948861710315,-0.14480874316938822,0.7353899913943756,0.7353899913943756,0.625,-1.0,-0.1555258066885974,0.00945626477540507,0.32124707575737427,0.6787529242426258,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.32124707575737427,0.6787529242426258
2025-03-27,SPY,11:30,0.21333427364969015,0.9758720699595315,0.0,1.0366987843472582,1.0366987843472582,0.625,1.0,0.10914835763484258,0.369897959183666,0.3466263160907201,0.6533736839092799,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.3466263160907201,0.6533736839092799
2025-03-28,SPY,11:30,-1.1204952465178053,1.3875746186159676,0.0,1.501658191465843,1.501658191465843,0.625,-1.0,-0.17332608119604478,0.14958775029446178,0.3389247047323222,0.6610752952676777,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.3389247047323222,0.6610752952676777
2025-03-31,SPY,11:30,0.6129167197133745,0.8966407798774075,0.26774847870183843,1.2458396231562316,1.2458396231562316,0.875,1.0,0.03788296541378349,0.42043795620438446,0.27199906417393904,0.728000935826061,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.27199906417393904,0.728000935826061
2025-04-01,SPY,11:30,0.6547672436989727,0.8772087182706945,0.5153374233128811,1.4656022961700526,1.4656022961700526,0.75,1.0,0.41254013692548086,0.4602203182374553,0.34798416042155705,0.652015839578443,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.34798416042155705,0.652015839578443
2025-04-02,SPY,11:30,1.3061180370397052,1.2007278230164955,0.12303075768943053,1.604273257908765,1.604273257908765,0.5,1.0,0.3344159183635304,0.02638966872543676,0.41480356785518524,0.5851964321448148,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.41480356785518524,0.5851964321448148
2025-04-03,SPY,11:30,-0.2256342523801691,1.1648597582228133,0.0,1.5317447214425959,1.5317447214425959,0.5,-1.0,0.23199868744313495,0.5149700598802327,0.22233709076235975,0.7776629092376403,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.22233709076235975,0.7776629092376403
2025-04-04,SPY,11:30,-1.4714307539531069,2.142693453517689,0.0,3.0116110304789627,3.0116110304789627,0.625,-1.0,-0.13319308531152668,0.3706404565630917,0.3794614161697142,0.6205385838302858,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.3794614161697142,0.6205385838302858
2025-04-07,SPY,11:30,2.9766529010099463,8.424990800179904,0.0,8.424990800179904,8.424990800179904,0.625,1.0,-0.0507624978825061,0.17738413006551823,0.14316011763781333,0.8568398823621867,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.14316011763781333,0.8568398823621867
2025-04-08,SPY,11:30,-0.8966376089663886,1.3775265830060455,-0.07232267037551848,2.0729954976530416,2.0729954976530416,0.625,-1.0,-0.291737089682495,0.28743068391866905,0.28099174105352986,0.7190082589464701,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.28099174105352986,0.7190082589464701
2025-04-09,SPY,11:30,0.060640362225083955,2.0041639715394495,0.0,2.135551423027166,2.135551423027166,0.5,1.0,0.2019809057326744,0.1552295314718451,0.49426269754293,0.5057373024570699,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.49426269754293,0.5057373024570699
2025-04-10,SPY,11:30,-1.9814724341388201,1.283400353263941,-0.7020497803806633,2.2154158367469585,2.2154158367469585,0.625,-1.0,-0.24738540469640516,0.013994910941472784,0.5986252977086038,0.40137470229139616,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5986252977086038,0.40137470229139616
2025-04-11,SPY,11:30,0.45698770530984145,1.6644677718503083,0.0,1.6644677718503083,1.6644677718503083,0.625,1.0,0.4635919678060362,0.33543940264215777,0.4228733711395501,0.57712662886045,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4228733711395501,0.57712662886045
2025-04-14,SPY,11:30,-1.070663811563155,0.8804256922553719,-0.21607515657619542,1.306853167418717,1.306853167418717,0.625,-1.0,-0.38671102589376577,0.18073136427566613,0.29874388077064135,0.7012561192293587,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.29874388077064135,0.7012561192293587
2025-04-15,SPY,11:30,0.1315618804084151,0.9320510682454254,0.0,0.9320510682454254,0.9320510682454254,0.5,1.0,-0.005798541587949506,0.30019880715705066,0.34831076485378576,0.6516892351462142,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.34831076485378576,0.6516892351462142
2025-04-16,SPY,11:30,0.3075360437886143,0.739215077730431,0.0,0.9856201036405889,0.9856201036405889,0.625,1.0,0.33399859328292597,0.3463740458015148,0.41520536483440545,0.5847946351655946,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.41520536483440545,0.5847946351655946
2025-04-17,SPY,11:30,-0.09099008587190038,1.0065778249578337,0.0,1.0065778249578337,1.0065778249578337,0.5,-1.0,-0.11590049961669618,0.5875706214689209,0.12202472547775908,0.8779752745222409,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.12202472547775908,0.8779752745222409
2025-04-21,SPY,11:30,-1.7920528022410287,1.243308582282856,-0.5108024691357926,1.88990579251328,1.88990579251328,1.0,-1.0,-1.0,0.006091370558375887,0.33687312773161154,0.6631268722683885,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.33687312773161154,0.6631268722683885
2025-04-22,SPY,11:30,0.703602599100317,0.9016109808143222,0.0,1.2687915721480851,1.2687915721480851,0.75,1.0,0.4834454786612053,0.14848484848483606,0.4936280974246418,0.5063719025753581,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4936280974246418,0.5063719025753581
2025-04-23,SPY,11:30,-0.468128411508939,1.0546766583402594,-0.29298245614036716,1.5339069294106693,1.5339069294106693,0.625,-1.0,0.1583399963141986,0.11097708082026093,0.39418042158197486,0.6058195784180251,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.39418042158197486,0.6058195784180251
2025-04-24,SPY,11:30,1.0844249007806894,1.4291304104790399,0.0,1.537200245952039,1.537200245952039,0.75,1.0,0.462866144094813,0.13212121212121597,0.4236541301728281,0.576345869827172,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4236541301728281,0.576345869827172
2025-04-25,SPY,11:30,-0.2612731126215073,0.7801651684572063,0.0,0.7801651684572063,0.7801651684572063,0.625,-1.0,-0.32104816422649446,0.4941451990632372,0.12350808305945825,0.8764919169405417,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.12350808305945825,0.8764919169405417
2025-04-28,SPY,11:30,-0.6603054819867227,0.6902369118020444,-0.5545335085414038,1.158255632550882,1.158255632550882,0.5,-1.0,0.1096977741259257,0.07361002349256507,0.4313102265289224,0.5686897734710776,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.4313102265289224,0.5686897734710776
2025-04-29,SPY,11:30,0.6923062908779753,0.7050593014993906,0.0,0.7706462132667781,0.7706462132667781,0.625,1.0,0.6309275338922137,0.0,0.5685579934212119,0.43144200657878806,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.5685579934212119,0.43144200657878806
2025-04-30,SPY,11:30,0.3926725476229631,1.0976567494018576,0.35607321131447417,1.5049403685642813,1.5049403685642813,0.875,1.0,0.0613775234996065,0.7281553398058245,0.2093461232257724,0.7906538767742276,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.2093461232257724,0.7906538767742276
2025-05-01,SPY,11:30,0.29442729430237957,0.7119787298584981,0.0,0.9252154672472045,0.9252154672472045,0.625,1.0,-0.2953941219233565,0.3085824493731928,0.27047035345884995,0.72952964654115,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.27047035345884995,0.72952964654115
2025-05-02,SPY,11:30,0.19743598824237818,0.6888125509083802,0.0,0.6888125509083802,0.6888125509083802,0.5,1.0,-0.1863833541651349,0.6015424164524524,0.20208534855113072,0.7979146514488693,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.20208534855113072,0.7979146514488693
2025-05-05,SPY,11:30,0.3057234269463249,0.5314610735869194,0.0,0.6309989335229211,0.6309989335229211,0.625,1.0,0.19343967647719615,0.2422535211267675,0.40429040698713453,0.5957095930128655,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.40429040698713453,0.5957095930128655
2025-05-06,SPY,11:30,0.5036428974701357,0.7724914192513368,0.0,0.8854077983994447,0.8854077983994447,0.75,1.0,0.29376746095641937,0.19331983805666775,0.42775407141614735,0.5722459285838526,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.42775407141614735,0.5722459285838526
2025-05-07,SPY,11:30,-0.03659407354517086,0.4248482684755639,0.0,0.6247768654052124,0.6247768654052124,0.375,-1.0,0.39811784591752697,0.4442857142857,0.24064792022684692,0.7593520797731531,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.24064792022684692,0.7593520797731531
2025-05-08,SPY,11:30,0.6722332295499678,0.5793589017831831,1.0595419847328402,1.3710019813189924,1.3710019813189924,0.5,1.0,-0.08456428466048378,0.45935483870967037,0.220773024759641,0.779226975240359,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.220773024759641,0.779226975240359
2025-05-09,SPY,11:30,-0.33363342689191056,0.809369980052611,0.0,0.809369980052611,0.809369980052611,0.5,-1.0,-0.25120176748280415,0.3773173391494012,0.1613326986179327,0.8386673013820674,logreg_np_fused_cutoff_11:30_l20.01_lr0.2_steps400,,,,,,0.1613326986179327,0.8386673013820674
