date,symbol,open,high,low,close,volume,prev_close,ret_1d,gap_open_pct,gap_abs_pct,intraday_range_pct,true_range_pct,vol20,cluster_score,trigger_gap_15,trigger_range_15,trigger_tr_15,trigger_any_15,trigger_cluster,compression_flag,label_next_day_expansion,permission_strength,permission_reason,trade_permission,day_type,feature_ts,feature_version,rates10y,vix,vix3m,vix_term,vix9d
2024-08-15,SPY,549.5,553.3599853515625,548.8800048828125,553.0700073242188,60846800.0,543.75,0.017140243354885,0.0105747126436781,0.0105747126436781,0.0081002050543734,0.0173757123407506,0.0140717710196919,0.5,0,0,1,0,5.0,0,0,1,cluster,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-16,SPY,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,44430700.0,553.0700073242188,0.0022420131591913,-0.002983391599999,0.002983391599999,0.0067832255997286,0.0067832255997286,0.0139867024583406,0.4,0,0,0,0,4.0,0,0,1,cluster,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-19,SPY,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,39121800.0,554.3099975585938,0.0095614147612563,0.0007576679331169,0.0007576679331169,0.0102750132244114,0.0102750132244114,0.0139602616825487,0.3,0,0,0,0,3.0,0,0,1,cluster,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-20,SPY,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,33732300.0,559.6099853515625,-0.0016260845380726,-0.0008219312548739,0.0008219312548739,0.0062824587237065,0.0062824587237065,0.0139607245876388,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-21,SPY,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,41514600.0,558.7000122070312,0.0034365184682416,0.0019151732608557,0.0019151732608557,0.013164005827637,0.013164005827637,0.0128541539515479,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-22,SPY,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,56121500.0,560.6199951171875,-0.0078484971145967,0.003460458881779,0.003460458881779,0.0147423908506296,0.0147423908506296,0.0129435387908682,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-23,SPY,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,50639400.0,556.219970703125,0.0106253541601832,0.0059509884004447,0.0059509884004447,0.0103179847681927,0.01222147206637,0.0129219916190008,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-26,SPY,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,35788600.0,562.1300048828125,-0.002383837980234,0.0018678735948058,0.0018678735948058,0.0086663199093859,0.0086663199093859,0.0129522553472242,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-27,SPY,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,32693900.0,560.7899780273438,0.0013730978823098,-0.0023181366356468,0.0023181366356468,0.0066600011586202,0.0066600011586202,0.0128593239169313,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-28,SPY,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,41066000.0,561.5599975585938,-0.0058052742000819,-0.0006232202925048,0.0006232202925048,0.0118395961512539,0.0118395961512539,0.0125000910471621,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-29,SPY,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,38715200.0,558.2999877929688,8.953572284031708e-05,0.003600232508639,0.003600232508639,0.0116414440480253,0.0116414440480253,0.0120016208102025,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-08-30,SPY,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,62700100.0,558.3499755859375,0.0095460147271437,0.0043342778743258,0.0043342778743258,0.0125248326183798,0.0125248326183798,0.0111430304431447,0.0,0,0,0,0,0.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-03,SPY,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,60600100.0,563.6799926757812,-0.0205790088998415,-0.0056947594634649,0.0056947594634649,0.0204680253643917,0.0256665383124168,0.0099519137841806,0.1,0,1,1,1,1.0,0,0,1,trigger,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-04,SPY,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,47224900.0,552.0800170898438,-0.0020468135919301,-0.0034053123181717,0.0034053123181717,0.0090207289100801,0.0090207289100801,0.009917890565561,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-05,SPY,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,44264300.0,550.9500122070312,-0.0024322113182296,-0.0001088983705679,0.0001088983705679,0.0121904848630898,0.0121904848630898,0.0097495152307273,0.1,0,0,0,0,1.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-06,SPY,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,68493800.0,549.6099853515625,-0.016830116348929,0.0006004568669411,0.0006004568669411,0.0225034670852244,0.0225034670852244,0.0094883019285214,0.2,0,1,1,1,2.0,0,0,1,trigger,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-09,SPY,544.6500244140625,547.7100219726562,542.6799926757812,546.4099731445312,40445800.0,540.3599853515625,0.011196217256969,0.0079392241816516,0.0079392241816516,0.0092055956957149,0.0134515052475983,0.0097366486109069,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-10,SPY,548.3599853515625,549.1500244140625,543.3800048828125,548.7899780273438,36394600.0,546.4099731445312,0.0043557127427886,0.0035687712576129,0.0035687712576129,0.0105140759894899,0.0105140759894899,0.009758479677446,0.2,0,0,0,0,2.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-11,SPY,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,75248600.0,548.7899780273438,0.0102589425977672,-0.0001639348820396,0.0001639348820396,0.0277767105328196,0.0277767105328196,0.0093485879631245,0.3,0,1,1,1,3.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-12,SPY,555.010009765625,559.4000244140625,552.739990234375,559.0900268554688,51819600.0,554.4199829101562,0.0084232965788848,0.001064223645713,0.001064223645713,0.0119122750537082,0.0119122750537082,0.0094807121315408,0.3,0,0,0,0,3.0,0,0,1,cluster,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-13,SPY,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,39310500.0,559.0900268554688,0.0052227419018351,0.0011089361058265,0.0011089361058265,0.0063700237142337,0.0070105556359207,0.0087910869197212,0.3,0,0,0,0,3.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-16,SPY,561.739990234375,563.1099853515625,559.9000244140625,562.8400268554688,36656100.0,562.010009765625,0.001476872431845,-0.0004804532420384,0.0004804532420384,0.0057031497127767,0.0057031497127767,0.0087863232936112,0.3,0,0,0,0,3.0,1,0,2,"cluster,compression",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-17,SPY,565.0999755859375,566.5800170898438,560.7899780273438,563.0700073242188,49321000.0,562.8400268554688,0.0004086071668265,0.0040152594389828,0.0040152594389828,0.0102829825548958,0.0102829825548958,0.0085409381603072,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-18,SPY,563.739990234375,568.6900024414062,560.8300170898438,561.4000244140625,59044900.0,563.0700073242188,-0.0029658530705484,0.0011898749737,0.0011898749737,0.0140006858029014,0.0140006858029014,0.0085624224231102,0.2,0,0,0,0,2.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-19,SPY,571.010009765625,572.8800048828125,568.0800170898438,570.97998046875,75315500.0,561.4000244140625,0.0170644026328394,0.0171178926498845,0.0171178926498845,0.0084065780888292,0.0201057495208946,0.0093345998462466,0.3,1,0,1,1,3.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-20,SPY,567.8400268554688,569.3099975585938,565.1699829101562,568.25,77503100.0,570.97998046875,-0.0047812192408371,-0.0054992359113947,0.0054992359113947,0.0072855515150681,0.0102243687788715,0.0092066265771137,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-23,SPY,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,44116900.0,568.25,0.0024988700574681,0.0019182170795755,0.0019182170795755,0.0039146199919365,0.0039146199919365,0.0089400808628623,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-24,SPY,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,46805700.0,569.6699829101562,0.0028613143253319,0.0014218715798501,0.0014218715798501,0.0065814980675049,0.0065814980675049,0.0089216304808871,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-25,SPY,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,38428600.0,571.2999877929688,-0.0022055133774685,-0.0002800160125142,0.0002800160125142,0.0052277763293354,0.0052277763293354,0.0089488963683281,0.1,0,0,0,0,1.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-26,SPY,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,48336000.0,570.0399780273438,0.0039646513450615,0.0076135482119827,0.0076135482119827,0.0084046787719551,0.0084046787719551,0.0088359995015569,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-27,SPY,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,42100900.0,572.2999877929688,-0.0014503182029491,0.0019046424580093,0.0019046424580093,0.0066494968900873,0.0066494968900873,0.0088535761576959,0.1,0,0,0,0,1.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-09-30,SPY,570.4199829101562,574.3800048828125,568.0800170898438,573.760009765625,63557400.0,571.469970703125,0.0040072780371684,-0.0018373455243446,0.0018373455243446,0.0109801793184265,0.0109801793184265,0.0086633345505619,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-01,SPY,573.4000244140625,574.0599975585938,566.0,568.6199951171875,72668800.0,573.760009765625,-0.0089584749040581,-0.0006274145033383,0.0006274145033383,0.0141746643238119,0.0141746643238119,0.0074501267372909,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-02,SPY,567.7100219726562,569.9000244140625,565.27001953125,568.8599853515625,38097800.0,568.6199951171875,0.0004220573255175,-0.0016003185824369,0.0016003185824369,0.0081390939810102,0.0081390939810102,0.00740854344422,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-03,SPY,567.3599853515625,569.7999877929688,565.489990234375,567.8200073242188,40846500.0,568.8599853515625,-0.0018281792604923,-0.0026368527205741,0.0026368527205741,0.0075904291905881,0.0075904291905881,0.0073923388273271,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-04,SPY,572.3499755859375,573.3599853515625,568.0999755859375,572.97998046875,42939100.0,567.8200073242188,0.0090873394349857,0.0079778243163104,0.0079778243163104,0.0091800934498999,0.009668711327072,0.0061478888014631,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-07,SPY,571.2999877929688,571.9600219726562,566.6300048828125,567.7999877929688,49964700.0,572.97998046875,-0.0090404426897141,-0.0029320268299894,0.0029320268299894,0.0093871384368313,0.0111834725650836,0.0063806763211047,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-08,SPY,570.4199829101562,573.780029296875,569.530029296875,573.1699829101562,37398700.0,567.7999877929688,0.009457547081078,0.0046142923098173,0.0046142923098173,0.0074149033039404,0.0104332775305918,0.0065811241982117,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-09,SPY,573.1599731445312,577.7100219726562,572.5499877929688,577.1400146484375,37912200.0,573.1699829101562,0.0069264474006893,-1.7463869224632056e-05,1.7463869224632056e-05,0.0089406973155911,0.0089406973155911,0.0064061025099521,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-10,SPY,575.77001953125,577.5800170898438,574.489990234375,576.1300048828125,44138100.0,577.1400146484375,-0.0017500255397128,-0.0023737656069854,0.0023737656069854,0.0053634194179788,0.0053634194179788,0.0062742399083808,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-11,SPY,576.0499877929688,580.3300170898438,575.9099731445312,579.5800170898438,42268000.0,576.1300048828125,0.0059882529599077,-0.0001388872115071,0.0001388872115071,0.0076262876824259,0.0076262876824259,0.0063002921523738,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-14,SPY,581.219970703125,585.27001953125,580.72998046875,584.3200073242188,36217200.0,579.5800170898438,0.0081783189458035,0.0028295551346226,0.0028295551346226,0.007769781978355,0.0097378189520884,0.0064715600094219,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-15,SPY,584.5900268554688,584.9000244140625,578.5399780273438,579.780029296875,54203600.0,584.3200073242188,-0.0077696775233381,0.0004621089948408,0.0004621089948408,0.0109697576069183,0.0109697576069183,0.0068194029801163,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-16,SPY,579.780029296875,582.8300170898438,578.9600219726562,582.2999877929688,30725400.0,579.780029296875,0.0043464044443715,0.0,0.0,0.0066460504865465,0.0066460504865465,0.0067639914070816,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-17,SPY,585.9099731445312,586.1199951171875,582.1599731445312,582.3499755859375,34393700.0,582.2999877929688,8.584543021927793e-05,0.0061995284685563,0.0061995284685563,0.006800072359704,0.006800072359704,0.005742422717668,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-18,SPY,584.0700073242188,585.3900146484375,582.5800170898438,584.5900268554688,37416800.0,582.3499755859375,0.0038465722734466,0.002953604894635,0.002953604894635,0.0048067832660588,0.0052002923807176,0.0056075915239254,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-21,SPY,583.8499755859375,584.8499755859375,580.5999755859375,583.6300048828125,36439000.0,584.5900268554688,-0.0016422140791901,-0.001265932081517,0.001265932081517,0.0072820108021234,0.0072820108021234,0.0056425238320716,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-22,SPY,581.0499877929688,584.5,580.3800048828125,583.3200073242188,34183800.0,583.6300048828125,-0.000531154251838,-0.0044206381924483,0.0044206381924483,0.007063010123871,0.007063010123871,0.0056417791223351,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-23,SPY,581.260009765625,581.7100219726562,574.4199829101562,577.989990234375,49314600.0,583.3200073242188,-0.009137380893711,-0.0035315050619355,0.0035315050619355,0.0126127427562264,0.0153982327798679,0.0060508327697736,0.0,0,0,1,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-24,SPY,579.97998046875,580.0599975585938,576.5700073242188,579.239990234375,34979900.0,577.989990234375,0.0021626672107126,0.0034429493036169,0.0034429493036169,0.0060251196278124,0.0060251196278124,0.0060131199071549,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-25,SPY,581.510009765625,584.4600219726562,578.0800170898438,579.0399780273438,47268200.0,579.239990234375,-0.0003453011021395,0.0039189620356347,0.0039189620356347,0.0110182459327725,0.0110182459327725,0.0059981534420377,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-28,SPY,582.5800170898438,582.7100219726562,580.52001953125,580.8300170898438,30174700.0,579.0399780273438,0.0030913911481522,0.0061136349765695,0.0061136349765695,0.0037704704938958,0.0063186196259288,0.0059748266434376,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-29,SPY,579.8499755859375,582.9099731445312,578.4299926757812,581.77001953125,42899700.0,580.8300170898438,0.0016183778622804,-0.0016873120793869,0.0016873120793869,0.0077006038784185,0.0077006038784185,0.0055332851566751,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-30,SPY,581.2899780273438,583.3200073242188,579.2899780273438,580.010009765625,41435800.0,581.77001953125,-0.0030252672130528,-0.0008251396390158,0.0008251396390158,0.0069482064602703,0.0069482064602703,0.0056105817252004,0.0,0,0,0,0,0.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-10-31,SPY,575.5599975585938,575.6300048828125,568.4400024414062,568.6400146484375,60182500.0,580.010009765625,-0.0196031015426474,-0.0076723024294519,0.0076723024294519,0.0126442076818169,0.0203468047027466,0.0072485467604872,0.0,0,0,1,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-01,SPY,571.3200073242188,575.5499877929688,570.6199951171875,571.0399780273438,45667500.0,568.6400146484375,0.0042205320010586,0.0047129864356065,0.0047129864356065,0.0086333581981631,0.0121006819319406,0.0070085753238673,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-04,SPY,571.1799926757812,572.5,567.8900146484375,569.8099975585938,38217000.0,571.0399780273438,-0.0021539305759273,0.0002451923750088,0.0002451923750088,0.0080903904306951,0.0080903904306951,0.0067114726045619,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-05,SPY,570.739990234375,576.739990234375,570.52001953125,576.7000122070312,39478300.0,569.8099975585938,0.0120917756409302,0.0016321101415663,0.0016321101415663,0.010785452698919,0.0120166334820423,0.0069251943578168,0.0,0,0,0,0,0.0,0,1,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-06,SPY,589.2000122070312,591.9299926757812,585.3900146484375,591.0399780273438,68182000.0,576.7000122070312,0.0248655549103136,0.0216750472263083,0.0216750472263083,0.0110652041663435,0.0257681054327012,0.0087467299480671,0.1,1,0,1,1,1.0,0,0,1,trigger,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-07,SPY,593.0800170898438,596.6500244140625,593.0,595.6099853515625,47233200.0,591.0399780273438,0.0077321458684938,0.0034516092622174,0.0034516092622174,0.0061282122594167,0.0094189931745475,0.0088334332348357,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-08,SPY,596.1699829101562,599.6400146484375,596.1699829101562,598.1900024414062,46444900.0,595.6099853515625,0.0043317223574095,0.0009402084793175,0.0009402084793175,0.0058008855449254,0.0067370388679636,0.0087988164211416,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-11,SPY,599.8099975585938,600.1699829101562,597.0,598.760009765625,37586800.0,598.1900024414062,0.0009528867448342,0.0027081614713984,0.0027081614713984,0.0052942462062506,0.0052942462062506,0.0086625657311801,0.1,0,0,0,0,1.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-12,SPY,598.6799926757812,599.2899780273438,594.3699951171875,596.9000244140625,43006100.0,598.760009765625,-0.003106395419244,-0.00013363799943,0.00013363799943,0.0082425577298072,0.0082425577298072,0.0084673765948323,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-13,SPY,597.3699951171875,599.22998046875,594.9600219726562,597.1900024414062,47388600.0,596.9000244140625,0.000485806693723,0.0007873524608854,0.0007873524608854,0.0071500836896758,0.0071500836896758,0.0084428027437715,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-14,SPY,597.3200073242188,597.8099975585938,592.6500244140625,593.3499755859375,38904100.0,597.1900024414062,-0.0064301593123965,0.0002176943389557,0.0002176943389557,0.0086963400300737,0.0086963400300737,0.008615949018615,0.1,0,0,0,0,1.0,0,1,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-15,SPY,589.719970703125,590.2000122070312,583.8599853515625,585.75,75988800.0,593.3499755859375,-0.0128085883519797,-0.0061178141605683,0.0061178141605683,0.0108237761083546,0.0162014344590268,0.0091139076338396,0.1,0,0,1,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-18,SPY,586.219970703125,589.489990234375,585.3400268554688,588.1500244140625,37001700.0,585.75,0.0040973528195689,0.0008023400821595,0.0008023400821595,0.0070559605655727,0.0070559605655727,0.0091451964363415,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-19,SPY,584.7100219726562,591.0399780273438,584.030029296875,590.2999877929688,49412000.0,588.1500244140625,0.0036554676352316,-0.0058488519911791,0.0058488519911791,0.0118752310273252,0.0118752310273252,0.0091700292681534,0.1,0,0,0,0,1.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-20,SPY,590.3800048828125,590.7899780273438,584.6300048828125,590.5,50032600.0,590.2999877929688,0.0003388314605579,0.0001355532635922,0.0001355532635922,0.0104317919467082,0.0104317919467082,0.0088787204715077,0.0,0,0,0,0,0.0,0,1,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-21,SPY,593.4000244140625,595.1199951171875,587.4500122070312,593.6699829101562,46750300.0,590.5,0.0053683029807896,0.0049111336393945,0.0049111336393945,0.0129196070728692,0.0129196070728692,0.0089275509339299,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2024-11-22,SPY,593.6599731445312,596.1500244140625,593.1500244140625,595.510009765625,38226400.0,593.6699829101562,0.0030994102926493,-1.6860824891162807e-05,1.6860824891162807e-05,0.0050376986965856,0.0050376986965856,0.0089279990505331,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
