date,symbol,open,high,low,close,volume,prev_close,ret_1d,gap_open_pct,gap_abs_pct,intraday_range_pct,true_range_pct,vol20,cluster_score,trigger_gap_15,trigger_range_15,trigger_tr_15,trigger_any_15,trigger_cluster,compression_flag,label_next_day_expansion,permission_strength,permission_reason,trade_permission,day_type,feature_ts,feature_version
2026-06-10,SPY,733.3900146484375,738.3800048828125,727.864990234375,731.5,31044375.0,737.0499877929688,-0.007530001878960357,-0.004965705454375913,0.004965705454375913,0.014374592820830485,0.014374592820830485,0.008253075816881393,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend
