date,symbol,deployment_state,deployment_confidence,position_size_multiplier,capital_risk_pct,confidence_score,path_quality_score,risk_quality_score,expectancy,payoff_ratio,mae_pct,fill_rate,failed_fill_rate,squeeze_risk,vol_state,macro_state,dp_state,open_regime_label,dealer_state_hint,no_trade_score,confidence_of_inaction,deployment_denied_reason,tradability_score,sample_bucket,sample_n,decision_ts
2026-05-05,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-06,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-07,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-07,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-08,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-12,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-13,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-14,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-15,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-15,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-18,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-19,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-09,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-09,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-10,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-10,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-12,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-12,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-12,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-13,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-13,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-13,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-17,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-18,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-18,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-19,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-19,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-20,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-23,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-24,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-24,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-25,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-26,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-02-27,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-09,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-10,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,NEUTRAL,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-12,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-13,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-03-30,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-04-27,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-04-27,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-04-28,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-04-29,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-04-30,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-01,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-04,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-05,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-06,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-07,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-07,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-08,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
2026-05-11,SPY,PROBE,1.0,0.5,0.05,26.97,0.0,0.21084808606672412,1.187868747123107,,0.0039818886194035435,0.0,1.0,0.0,mid,low,low,NO_SETUP,DEFENSIVE,0.3626352882192154,0.3626352882192154,"LOW_SAMPLE,FAILED_FILL_INSTABILITY",0.37454903926928174,BOOTSTRAP,5,2026-06-10T17:31:08.359427+00:00
