date,symbol,open,high,low,close,volume,prev_close,ret_1d,gap_open_pct,gap_abs_pct,intraday_range_pct,true_range_pct,vol20,cluster_score,trigger_gap_15,trigger_range_15,trigger_tr_15,trigger_any_15,trigger_cluster,compression_flag,next_day_expansion,permission_strength,permission_reason,trade_permission,feature_ts,feature_version,ats_ratio,ats_pressure_flag
2024-02-15,SPY,499.2900085449219,502.20001220703125,498.79998779296875,502.010009765625,61683000.0,498.57000732421875,0.00689973803251509,0.0014441326396013032,0.0014441326396013032,0.006819552648804791,0.007280832840897141,0.007663257312403504,1.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-16,SPY,501.70001220703125,502.8699951171875,498.75,499.510009765625,75532900.0,502.010009765625,-0.004979980381600746,-0.000617512704056411,0.000617512704056411,0.008206997942353808,0.008206997942353808,0.007711776408780608,1.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-20,SPY,497.7200012207031,498.4100036621094,494.45001220703125,496.760009765625,71736700.0,499.510009765625,-0.0055053951797489065,-0.003583528878153497,0.003583528878153497,0.00792775195223053,0.01012992224313573,0.007738826993814828,1.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-21,SPY,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,59293400.0,496.760009765625,0.0009058331600915182,-0.0026974722432323572,0.0026974722432323572,0.007669694588321098,0.007669694588321098,0.007443389047214743,1.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-22,SPY,504.010009765625,508.489990234375,503.0199890136719,507.5,76402500.0,497.2099914550781,0.020695498324175388,0.013676350892802391,0.013676350892802391,0.011001390387782117,0.022686589113557663,0.00862889595587803,2.0,0,0,1,1,2.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-23,SPY,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,61321800.0,507.5,0.0006896671990455072,0.0034876630811269127,0.0034876630811269127,0.00597044094442734,0.00597044094442734,0.008362900887933795,2.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-26,SPY,508.29998779296875,508.75,505.8599853515625,505.989990234375,50386700.0,507.8500061035156,-0.003662529972996542,0.0008860523462539405,0.0008860523462539405,0.0056906854655987245,0.0056906854655987245,0.008266085326479974,2.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-27,SPY,506.70001220703125,507.1600036621094,504.75,506.92999267578125,48854500.0,505.989990234375,0.0018577490850577583,0.0014032332385218727,0.0014032332385218727,0.004762947308489362,0.004762947308489362,0.008022263128274603,2.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-28,SPY,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,56506600.0,506.92999267578125,-0.0013216478011486288,-0.0031562664009484598,0.0031562664009484598,0.003748040013287515,0.0038861405897580906,0.00785156751766287,2.0,0,0,0,0,1.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-02-29,SPY,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,83924800.0,506.260009765625,0.003594944833748892,0.0035752331285887617,0.0035752331285887617,0.008671402137592765,0.008671402137592765,0.0076459286688887376,1.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-01,SPY,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,76844800.0,508.0799865722656,0.00938826393429193,0.0017714226851059944,0.0017714226851059944,0.009309519354738924,0.01025427411582781,0.007419568070848701,2.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-04,SPY,512.030029296875,514.2000122070312,512.0,512.2999877929688,49799300.0,512.8499755859375,-0.0010724145835053767,-0.0015988034085907543,0.0015988034085907543,0.004289777345738798,0.004289777345738798,0.007200074716159891,2.0,0,0,0,0,1.0,1,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-05,SPY,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,72855600.0,512.2999877929688,-0.00999413476319777,-0.004021076727853123,0.004021076727853123,0.011301988449903575,0.014425110886096338,0.007583144987923677,3.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-06,SPY,510.54998779296875,512.0700073242188,508.4200134277344,509.75,68382400.0,507.17999267578125,0.005067249026642129,0.006644574245541657,0.006644574245541657,0.007196644089266475,0.009641576400990802,0.007619694059635457,3.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-07,SPY,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,58652100.0,509.75,0.00992642973731006,0.006650347520230415,0.006650347520230415,0.011927448925637567,0.012045148893452673,0.007701351780331707,3.0,0,0,0,0,0.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-08,SPY,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,86532500.0,514.8099975585938,-0.00600220732414769,0.0012626491659935013,0.0012626491659935013,0.013772004922079134,0.013772004922079134,0.007888376677476756,3.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-11,SPY,510.4800109863281,511.8800048828125,508.5,511.2799987792969,62557200.0,511.7200012207031,-0.0008598499967885642,-0.0024231810978992963,0.0024231810978992963,0.0066051842311215725,0.0066051842311215725,0.007831976316928791,3.0,0,0,0,0,0.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-12,SPY,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,73114400.0,511.2799987792969,0.010757374688447952,0.004244275999286895,0.004244275999286895,0.012752346164169983,0.012752346164169983,0.008116786061826876,4.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-13,SPY,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,55104100.0,516.780029296875,-0.0015675114126452172,0.0006384845311000475,0.0006384845311000475,0.005418142409214964,0.005418142409214964,0.00732114053049041,4.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-14,SPY,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,110171800.0,515.969970703125,-0.001976778793354672,0.0019380972862379497,0.0019380972862379497,0.010291291858240676,0.010291291858240676,0.0071897671640372175,4.0,0,0,0,0,0.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-15,SPY,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,107646300.0,514.9500122070312,-0.009942762430127261,-0.009204817243595786,0.009204817243595786,0.006952164297462789,0.013263456506333279,0.007520296072806517,4.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-18,SPY,514.0,515.47998046875,512.4400024414062,512.8599853515625,88893300.0,509.8299865722656,0.005943155285291102,0.008179223540322855,0.008179223540322855,0.0059627289633989574,0.011082113734562608,0.007474950243991223,4.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-19,SPY,512.1500244140625,516.0,511.1199951171875,515.7100219726562,60755300.0,512.8599853515625,0.005557143669806974,-0.0013843172752370236,0.0013843172752370236,0.009515277116945057,0.009515277116945057,0.007349524999003081,3.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-20,SPY,515.77001953125,520.6199951171875,515.0800170898438,520.47998046875,69594600.0,515.7100219726562,0.009249303470675319,0.00011633971813118649,0.00011633971813118649,0.010742428479773636,0.010742428479773636,0.007524877497395291,4.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-21,SPY,523.3900146484375,524.1099853515625,521.9099731445312,522.2000122070312,60256100.0,520.47998046875,0.003304702971922424,0.005591058808960714,0.005591058808960714,0.004226891118943509,0.006974341029492196,0.006172577323306103,3.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-22,SPY,522.1099853515625,522.6099853515625,520.969970703125,521.2100219726562,79070800.0,522.2000122070312,-0.001895806609024997,-0.00017239918300315793,0.00017239918300315793,0.003140587150709028,0.003140587150709028,0.00621618887522315,3.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-25,SPY,519.7999877929688,520.9500122070312,519.6099853515625,519.77001953125,48512100.0,521.2100219726562,-0.0027628065092766274,-0.0027053090313783335,0.0027053090313783335,0.002570992112540481,0.0030698500674219407,0.006181409929124942,3.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-26,SPY,521.22998046875,521.5800170898438,518.4000244140625,518.8099975585938,65463700.0,519.77001953125,-0.0018470129799368351,0.0028088594621455965,0.0028088594621455965,0.006118076372794834,0.006118076372794834,0.006221170693799576,2.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-27,SPY,521.7100219726562,523.2100219726562,519.489990234375,523.1699829101562,82999800.0,518.8099975585938,0.008403819070718743,0.005589762008653132,0.005589762008653132,0.007170316215545007,0.008480993879778824,0.0063932747940304915,3.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-03-28,SPY,523.2100219726562,524.6099853515625,522.780029296875,523.0700073242188,96294900.0,523.1699829101562,-0.00019109579907738983,7.65316509125924e-05,7.65316509125924e-05,0.0034978231061887155,0.0034978231061887155,0.0063891274729557185,3.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-01,SPY,523.8300170898438,524.3800048828125,520.969970703125,522.1599731445312,62477500.0,523.0700073242188,-0.0017397942282005863,0.0014529790563080347,0.0014529790563080347,0.006519269183740123,0.006519269183740123,0.006143481332485231,2.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-02,SPY,518.239990234375,518.97998046875,516.47998046875,518.8400268554688,74230300.0,522.1599731445312,-0.006358101845817976,-0.007507245119823147,0.007507245119823147,0.004787804750610428,0.01087787836661516,0.0063440245143914714,3.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-03,SPY,517.719970703125,520.9500122070312,517.6699829101562,519.4099731445312,59155800.0,518.8400268554688,0.0010985010013910834,-0.0021587697447555954,0.0021587697447555954,0.0063218509118393535,0.0063218509118393535,0.005828055585470848,3.0,0,0,0,0,0.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-04,SPY,523.52001953125,523.8699951171875,512.760009765625,513.0700073242188,96858100.0,519.4099731445312,-0.012206091812080655,0.007912913881565231,0.007912913881565231,0.021389626549336647,0.021389626549336647,0.006470544074709668,3.0,0,1,1,1,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-05,SPY,514.4600219726562,520.4400024414062,514.010009765625,518.4299926757812,74546500.0,513.0700073242188,0.010446888874904303,0.002709210494853842,0.002709210494853842,0.012532388531762322,0.014364501943163206,0.0065120219985392224,4.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-08,SPY,519.1500244140625,520.1799926757812,517.8900146484375,518.719970703125,48401800.0,518.4299926757812,0.0005593388334788063,0.0013888697576407427,0.0013888697576407427,0.004417140326940671,0.004417140326940671,0.0063369968195354275,4.0,0,0,0,0,1.0,1,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-09,SPY,520.5,520.75,514.3499755859375,519.3200073242188,68049200.0,518.719970703125,0.0011567640634317922,0.0034315804237539105,0.0034315804237539105,0.012338110686942062,0.012338110686942062,0.006326929629997237,4.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-10,SPY,513.47998046875,516.1599731445312,512.0900268554688,514.1199951171875,82652800.0,519.3200073242188,-0.010013117410638928,-0.01124552640588472,0.01124552640588472,0.007837068150007892,0.013922014108415088,0.006311025822976959,5.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-11,SPY,515.6799926757812,519.47998046875,512.0800170898438,518.0,70099000.0,514.1199951171875,0.007546885784763369,0.003034306335893744,0.003034306335893744,0.014393455709147272,0.014393455709147272,0.006535145895632995,5.0,0,0,0,0,1.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-12,SPY,514.3699951171875,515.8200073242188,509.0799865722656,510.8500061035156,92561100.0,518.0,-0.013803077020240084,-0.007007731434001019,0.007007731434001019,0.01301162307326858,0.017220103142344352,0.007240977013978649,6.0,0,0,1,1,2.0,0,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-15,SPY,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,92101400.0,510.8500061035156,-0.012528127278102708,0.008378190717745815,0.008378190717745815,0.022942157346922402,0.022942157346922402,0.007441092169500704,7.0,0,1,1,1,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-16,SPY,504.94000244140625,506.5,502.2099914550781,503.5299987792969,73484000.0,504.45001220703125,-0.0018237950351298604,0.0009713355585645456,0.0009713355585645456,0.008504328359816182,0.008504328359816182,0.00728801509168641,6.0,0,0,0,0,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-17,SPY,506.04998779296875,506.2200012207031,499.1199951171875,500.54998779296875,75910300.0,503.5299987792969,-0.00591823921822443,0.0050046452441385725,0.0050046452441385725,0.014100462972867761,0.014100462972867761,0.007204783624431974,6.0,0,0,0,0,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-18,SPY,501.9800109863281,504.1300048828125,498.55999755859375,499.5199890136719,74548100.0,500.54998779296875,-0.00205773410131993,0.00285690386221904,0.00285690386221904,0.011127774368306542,0.011127774368306542,0.006748911124530803,5.0,0,0,0,0,2.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-19,SPY,499.44000244140625,500.4599914550781,493.8599853515625,495.1600036621094,102212600.0,499.5199890136719,-0.00872835011101658,-0.00016012686984467894,0.00016012686984467894,0.013212696686168014,0.013212696686168014,0.006784439529053966,5.0,0,0,0,0,2.0,0,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-22,SPY,497.8299865722656,502.3800048828125,495.42999267578125,499.7200012207031,67961000.0,495.1600036621094,0.00920913952029423,0.005392161908089443,0.005392161908089443,0.01403589174333605,0.014581147845757668,0.0072839826266330185,6.0,0,0,0,0,2.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-23,SPY,501.7799987792969,506.0899963378906,499.5299987792969,505.6499938964844,64633600.0,499.7200012207031,0.011866630635747333,0.004122303597137611,0.004122303597137611,0.013127346399121822,0.013127346399121822,0.00791849452247052,7.0,0,0,0,0,2.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-24,SPY,506.55999755859375,507.3699951171875,503.1300048828125,505.4100036621094,55928100.0,505.6499938964844,-0.00047461729906428385,0.0017996710631735802,0.0017996710631735802,0.008385227500354725,0.008385227500354725,0.007919873657916974,6.0,0,0,0,0,2.0,0,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-25,SPY,499.17999267578125,504.2699890136719,497.489990234375,503.489990234375,69122400.0,505.4100036621094,-0.003798922486342393,-0.012326647555819248,0.012326647555819248,0.013414848796363807,0.0156704722311537,0.007598278098079947,5.0,0,0,1,1,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-26,SPY,506.3500061035156,509.8800048828125,505.70001220703125,508.260009765625,64306100.0,503.489990234375,0.009473911346339792,0.005680382777439652,0.005680382777439652,0.008302037293403708,0.01269144327072509,0.008008162667117381,5.0,0,0,0,0,2.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-29,SPY,510.0899963378906,510.75,507.25,510.05999755859375,46415400.0,508.260009765625,0.0035414704253415863,0.0036004929309891853,0.0036004929309891853,0.006886239194017964,0.006886239194017964,0.008083248883440747,4.0,0,0,0,0,1.0,1,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-04-30,SPY,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,77483600.0,510.05999755859375,-0.015841247325688257,-0.002940830504606806,0.002940830504606806,0.014860970490819298,0.015841247325688243,0.00866277829607557,5.0,0,0,1,1,2.0,0,1,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-01,SPY,501.3800048828125,508.19000244140625,499.8699951171875,500.3500061035156,80242800.0,501.9800109863281,-0.0032471509764099293,-0.0011952788764172384,0.0011952788764172384,0.016574379740482044,0.016574379740482044,0.008645625977016616,5.0,0,1,1,1,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-02,SPY,504.1499938964844,505.8900146484375,499.54998779296875,505.0299987792969,62550200.0,500.3500061035156,0.009353437830903255,0.007594659231767054,0.007594659231767054,0.012671183727650609,0.012671183727650609,0.008628107338702517,6.0,0,0,0,0,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-03,SPY,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,72756700.0,505.0299987792969,0.012395322615995186,0.012137902496147213,0.012137902496147213,0.007900501443516558,0.014890182824482442,0.008771051144272025,6.0,0,0,0,0,3.0,0,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-06,SPY,513.75,516.6099853515625,513.2999877929688,516.5700073242188,47264700.0,511.2900085449219,0.010326817835387025,0.0048113427095495265,0.0048113427095495265,0.00647381623594339,0.010405008346986332,0.009107780631192327,6.0,0,0,0,0,3.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-07,SPY,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,52561300.0,516.5700073242188,0.0011034464179817682,0.0019164686689865373,0.0019164686689865373,0.0041039841398629855,0.0041039841398629855,0.009107380191813527,5.0,0,0,0,0,3.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-08,SPY,515.260009765625,517.739990234375,515.1400146484375,517.1900024414062,42047200.0,517.1400146484375,9.666200942248793e-05,-0.003635388539969364,0.003635388539969364,0.005027604734290417,0.005027604734290417,0.008807993909302403,5.0,0,0,0,0,3.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-09,SPY,517.3800048828125,520.2100219726562,516.7100219726562,520.1699829101562,43643700.0,517.1900024414062,0.005761867891264316,0.00036737454418944715,0.00036737454418944715,0.006767338857050942,0.006767338857050942,0.00873984618751349,5.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-10,SPY,521.8099975585938,522.6400146484375,519.5900268554688,520.8400268554688,52233200.0,520.1699829101562,0.0012881249732326072,0.0031528436901764323,0.0031528436901764323,0.0058634444377301635,0.0058634444377301635,0.00809045735057346,4.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-13,SPY,522.5599975585938,522.6699829101562,519.739990234375,520.9099731445312,36716400.0,520.8400268554688,0.0001342951490974631,0.0033023013102682075,0.0033023013102682075,0.00562551364085985,0.00562551364085985,0.007445869873236328,4.0,0,0,0,0,2.0,1,0,2,cluster+compression,1,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-14,SPY,521.1099853515625,523.8300170898438,520.5599975585938,523.2999877929688,57535900.0,520.9099731445312,0.004588152985457228,0.0003839669373650878,0.0003839669373650878,0.006277513773656822,0.006277513773656822,0.007427210790679972,3.0,0,0,0,0,1.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-15,SPY,525.8300170898438,530.0800170898438,525.1799926757812,529.780029296875,59504900.0,523.2999877929688,0.012383033929039389,0.004834758944951334,0.004834758944951334,0.009363700608380444,0.012956295537995231,0.007532960166845926,4.0,0,0,0,0,0.0,0,0,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-16,SPY,529.8800048828125,531.52001953125,528.5399780273438,528.6900024414062,50244800.0,529.780029296875,-0.002057508390634233,0.00018871150365962208,0.00018871150365962208,0.005625054436010671,0.005625054436010671,0.0075329523979807906,3.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-17,SPY,528.8099975585938,529.52001953125,527.3200073242188,529.4500122070312,59187600.0,528.6900024414062,0.0014375338328991294,0.00022696687403467308,0.00022696687403467308,0.004161251767334249,0.004161251767334249,0.007035814188941339,2.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-20,SPY,529.5700073242188,531.5599975585938,529.1699829101562,530.0599975585938,37764200.0,529.4500122070312,0.0011521113183465825,0.0002266410698288368,0.0002266410698288368,0.004514145987974651,0.004514145987974651,0.006913913359217914,1.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-21,SPY,529.280029296875,531.52001953125,529.0700073242188,531.3599853515625,33437000.0,530.0599975585938,0.0024525295229904653,-0.0014714716547394868,0.0014714716547394868,0.004622141301580528,0.004622141301580528,0.006589492124804268,1.0,0,0,0,0,0.0,1,0,1,cluster_only,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
2024-05-22,SPY,530.6500244140625,531.3800048828125,527.5999755859375,529.8300170898438,48390000.0,531.3599853515625,-0.0028793441431358424,-0.001336120440138644,0.001336120440138644,0.007113876469967959,0.007113876469967959,0.006668161746601301,1.0,0,0,0,0,0.0,0,1,0,none,0,2026-02-02T16:02:10.530019+00:00,v2_triggers_permission_strength,,0
