event_type,gap_direction,fill_path_type,vol_state,macro_state,dp_state,open_regime_label,setup_dir,key_source,n,fill_rate,direct_fill_rate,failed_fill_rate,avg_time_to_fill_minutes,median_time_to_fill_minutes,avg_MAE_pct,median_MAE_pct,avg_MFE_pct,median_MFE_pct,payoff_ratio,expectancy,sortino_ratio,max_drawdown,stop_out_rate_proxy,sample_quality,tradability_score,build_ts,sample_bucket,sample_weight,sample_cap,path_quality_score,risk_quality_score,expectancy_quality_score,tradability_quality_score,fill_quality_score,raw_confidence_score,confidence_score,confidence_label,deployment_ready,deployment_tier,confidence_notes,confidence_ts,confidence_version
UNCLASSIFIED,DOWN,UNKNOWN,mid,UNKNOWN,high,NO_SETUP,NONE,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,DOWN,UNKNOWN,mid,UNKNOWN,low,ACCEPTED_BREAKDOWN_OPEN_2BAR,DOWN,PRIOR_KEY_LOW,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,DOWN,UNKNOWN,mid,UNKNOWN,low,UNRESOLVED_OPEN,DOWN,PRIOR_KEY_LOW,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,DOWN,UNKNOWN,mid,UNKNOWN,normal,NO_SETUP,NONE,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,DOWN,UNKNOWN,mid,UNKNOWN,normal,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,DOWN,UNKNOWN,unknown,UNKNOWN,normal,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,FLAT,UNKNOWN,low,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,FLAT,UNKNOWN,unknown,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,high,low,low,UNRESOLVED_OPEN,DOWN,PRIOR_KEY_LOW,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,low,UNKNOWN,high,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,mid,UNKNOWN,normal,NO_SETUP,NONE,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,mid,low,high,ACCEPTED_BREAKOUT_OPEN_2BAR,UP,PRIOR_KEY_HIGH,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,mid,low,high,NO_SETUP,NONE,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,mid,low,low,UNRESOLVED_OPEN,UP,PRIOR_KEY_HIGH,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
UNCLASSIFIED,UP,UNKNOWN,unknown,UNKNOWN,normal,UNKNOWN,UNKNOWN,UNKNOWN,1,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,LOW_SAMPLE,0.0,2026-06-01T03:15:24.269056+00:00,MICRO_SAMPLE,0.15811388300841897,25.0,0.45,0.44999999999999996,0.0,0.5033112582781457,0.0,24.211946534340566,24.21,NO_CONFIDENCE,0,RESEARCH_ONLY,micro sample: research only,2026-06-01T03:15:24.601529+00:00,sharpedge_2_1_confidence_weights_v1
