symbol,session_date,event_type,gap_pct,gap_direction,gap_fill_level,prior_close,session_open,session_high,session_low,session_close,vol_state,vol_trend_state,dp_state,macro_state,regime_label,open_regime_label,failed_breakdown_open,accepted_breakdown_open,regime_confidence,setup_dir,key_source,liquidity_regime_type,spot,gamma_wall_strike,pcr_oi,cluster_score,compression_flag,day_type,execution_score,final_bias,prob_trend_fused,prob_range_fused,dealer_state_hint,build_ts
SPY,2024-01-31,DAILY_AUCTION,,FLAT,,,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,,,,,,,0,0,,,,,,,,,,,,,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-21,UNCLASSIFIED,-0.002697472243232391,DOWN,496.760009765625,496.760009765625,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-22,CLEAN_BREAKOUT,0.013676350892802287,UP,497.2099914550781,497.2099914550781,504.010009765625,508.489990234375,503.0199890136719,507.5,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-23,UNCLASSIFIED,0.003487663081126847,UP,507.5,507.5,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-26,UNCLASSIFIED,0.0008860523462539936,UP,507.8500061035156,507.8500061035156,508.29998779296875,508.75,505.8599853515625,505.989990234375,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-27,UNCLASSIFIED,0.0014032332385219067,UP,505.989990234375,505.989990234375,506.70001220703125,507.1600036621094,504.75,506.92999267578125,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-28,RANGE_COMPRESSION,-0.0031562664009484754,DOWN,506.92999267578125,506.92999267578125,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,unknown,unknown,low,,unknown_vol|unknown_voltrend|low_dp|low_macro|0_comp,,0,0,,,,RANGE_COMPRESSION,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-02-29,UNCLASSIFIED,0.0035752331285887964,UP,506.260009765625,506.260009765625,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-01,CLEAN_BREAKOUT,0.0017714226851060725,UP,508.0799865722656,508.0799865722656,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-04,UNCLASSIFIED,-0.0015988034085907894,DOWN,512.8499755859375,512.8499755859375,512.030029296875,514.2000122070312,512.0,512.2999877929688,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-05,CLEAN_BREAKDOWN,-0.004021076727853131,DOWN,512.2999877929688,512.2999877929688,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-06,UNCLASSIFIED,0.006644574245541652,UP,507.17999267578125,507.17999267578125,510.54998779296875,512.0700073242188,508.4200134277344,509.75,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-07,CLEAN_BREAKOUT,0.006650347520230505,UP,509.75,509.75,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-08,FAILED_BREAKOUT,0.00126264916599355,UP,514.8099975585938,514.8099975585938,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,FAILED_BREAKOUT,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-11,UNCLASSIFIED,-0.0024231810978992715,DOWN,511.7200012207031,511.7200012207031,510.4800109863281,511.8800048828125,508.5,511.2799987792969,unknown,falling,normal,,unknown_vol|falling_voltrend|normal_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-12,CLEAN_BREAKOUT,0.004244275999286841,UP,511.2799987792969,511.2799987792969,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,unknown,rising,normal,,unknown_vol|rising_voltrend|normal_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-13,RANGE_COMPRESSION,0.0006384845311000783,UP,516.780029296875,516.780029296875,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,unknown,falling,normal,,unknown_vol|falling_voltrend|normal_dp|low_macro|0_comp,,0,0,,,,RANGE_COMPRESSION,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-14,UNCLASSIFIED,0.0019380972862379478,UP,515.969970703125,515.969970703125,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,unknown,falling,normal,,unknown_vol|falling_voltrend|normal_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-15,CLEAN_BREAKDOWN,-0.009204817243595753,DOWN,514.9500122070312,514.9500122070312,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,unknown,rising,normal,,unknown_vol|rising_voltrend|normal_dp|normal_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-18,CLEAN_BREAKOUT,0.008179223540322885,UP,509.8299865722656,509.8299865722656,514.0,515.47998046875,512.4400024414062,512.8599853515625,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-19,UNCLASSIFIED,-0.0013843172752370726,DOWN,512.8599853515625,512.8599853515625,512.1500244140625,516.0,511.1199951171875,515.7100219726562,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-20,CLEAN_BREAKOUT,0.00011633971813123144,UP,515.7100219726562,515.7100219726562,515.77001953125,520.6199951171875,515.0800170898438,520.47998046875,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-21,UNCLASSIFIED,0.005591058808960704,UP,520.47998046875,520.47998046875,523.3900146484375,524.1099853515625,521.9099731445312,522.2000122070312,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-22,UNCLASSIFIED,-0.00017239918300319376,DOWN,522.2000122070312,522.2000122070312,522.1099853515625,522.6099853515625,520.969970703125,521.2100219726562,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|1_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-25,UNCLASSIFIED,-0.0027053090313782823,DOWN,521.2100219726562,521.2100219726562,519.7999877929688,520.9500122070312,519.6099853515625,519.77001953125,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|1_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-26,UNCLASSIFIED,0.0028088594621456867,UP,519.77001953125,519.77001953125,521.22998046875,521.5800170898438,518.4000244140625,518.8099975585938,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-27,UNCLASSIFIED,0.0055897620086532256,UP,518.8099975585938,518.8099975585938,521.7100219726562,523.2100219726562,519.489990234375,523.1699829101562,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-03-28,UNCLASSIFIED,7.653165091254078e-05,UP,523.1699829101562,523.1699829101562,523.2100219726562,524.6099853515625,522.780029296875,523.0700073242188,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|1_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-01,UNCLASSIFIED,0.0014529790563080726,UP,523.0700073242188,523.0700073242188,523.8300170898438,524.3800048828125,520.969970703125,522.1599731445312,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-02,CLEAN_BREAKDOWN,-0.007507245119823113,DOWN,522.1599731445312,522.1599731445312,518.239990234375,518.97998046875,516.47998046875,518.8400268554688,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-03,UNCLASSIFIED,-0.0021587697447555637,DOWN,518.8400268554688,518.8400268554688,517.719970703125,520.9500122070312,517.6699829101562,519.4099731445312,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-04,FAILED_BREAKOUT,0.007912913881565163,UP,519.4099731445312,519.4099731445312,523.52001953125,523.8699951171875,512.760009765625,513.0700073242188,unknown,falling,low,,unknown_vol|falling_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,FAILED_BREAKOUT,,,,0.1,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-05,UNCLASSIFIED,0.0027092104948538203,UP,513.0700073242188,513.0700073242188,514.4600219726562,520.4400024414062,514.010009765625,518.4299926757812,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-08,RANGE_COMPRESSION,0.001388869757640638,UP,518.4299926757812,518.4299926757812,519.1500244140625,520.1799926757812,517.8900146484375,518.719970703125,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|1_comp,,0,0,,,,RANGE_COMPRESSION,,,,0.1,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-09,FAILED_BREAKDOWN,0.0034315804237538224,UP,518.719970703125,518.719970703125,520.5,520.75,514.3499755859375,519.3200073242188,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,FAILED_BREAKDOWN,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-10,CLEAN_BREAKDOWN,-0.011245526405884724,DOWN,519.3200073242188,519.3200073242188,513.47998046875,516.1599731445312,512.0900268554688,514.1199951171875,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-11,FAILED_BREAKDOWN,0.003034306335893758,UP,514.1199951171875,514.1199951171875,515.6799926757812,519.47998046875,512.0800170898438,518.0,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,FAILED_BREAKDOWN,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-12,CLEAN_BREAKDOWN,-0.007007731434000965,DOWN,518.0,518.0,514.3699951171875,515.8200073242188,509.0799865722656,510.8500061035156,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-15,CLEAN_BREAKDOWN,0.00837819071774583,UP,510.8500061035156,510.8500061035156,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|high_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.2,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-16,UNCLASSIFIED,0.0009713355585645287,UP,504.45001220703125,504.45001220703125,504.94000244140625,506.5,502.2099914550781,503.5299987792969,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|high_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.2,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-17,CLEAN_BREAKDOWN,0.005004645244138504,UP,503.5299987792969,503.5299987792969,506.04998779296875,506.2200012207031,499.1199951171875,500.54998779296875,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|high_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.2,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-18,UNCLASSIFIED,0.0028569038622189387,UP,500.54998779296875,500.54998779296875,501.9800109863281,504.1300048828125,498.55999755859375,499.5199890136719,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|high_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-19,UNCLASSIFIED,-0.00016012686984471358,DOWN,499.5199890136719,499.5199890136719,499.44000244140625,500.4599914550781,493.8599853515625,495.1600036621094,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|high_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-22,UNCLASSIFIED,0.005392161908089432,UP,495.1600036621094,495.1600036621094,497.8299865722656,502.3800048828125,495.42999267578125,499.7200012207031,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-23,UNCLASSIFIED,0.0041223035971376795,UP,499.7200012207031,499.7200012207031,501.7799987792969,506.0899963378906,499.5299987792969,505.6499938964844,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-24,UNCLASSIFIED,0.00179967106317353,UP,505.6499938964844,505.6499938964844,506.55999755859375,507.3699951171875,503.1300048828125,505.4100036621094,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-25,UNCLASSIFIED,-0.012326647555819224,DOWN,505.4100036621094,505.4100036621094,499.17999267578125,504.2699890136719,497.489990234375,503.489990234375,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-26,UNCLASSIFIED,0.005680382777439697,UP,503.489990234375,503.489990234375,506.3500061035156,509.8800048828125,505.70001220703125,508.260009765625,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.1,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-29,UNCLASSIFIED,0.003600492930989181,UP,508.260009765625,508.260009765625,510.0899963378906,510.75,507.25,510.05999755859375,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.0,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-04-30,CLEAN_BREAKDOWN,-0.0029408305046068344,DOWN,510.05999755859375,510.05999755859375,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|normal_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.1,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-01,CLEAN_BREAKDOWN,-0.0011952788764171861,DOWN,501.9800109863281,501.9800109863281,501.3800048828125,508.19000244140625,499.8699951171875,500.3500061035156,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKDOWN,,,,0.2,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-02,UNCLASSIFIED,0.007594659231767021,UP,500.3500061035156,500.3500061035156,504.1499938964844,505.8900146484375,499.54998779296875,505.0299987792969,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.2,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-03,CLEAN_BREAKOUT,0.01213790249614731,UP,505.0299987792969,505.0299987792969,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,CLEAN_BREAKOUT,,,,0.2,0.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-06,UNCLASSIFIED,0.0048113427095495265,UP,511.2900085449219,511.2900085449219,513.75,516.6099853515625,513.2999877929688,516.5700073242188,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|0_comp,,0,0,,,,UNCLASSIFIED,,,,0.2,0.0,trend,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-07,UNCLASSIFIED,0.0019164686689865154,UP,516.5700073242188,516.5700073242188,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|1_comp,,0,0,,,,UNCLASSIFIED,,,,0.2,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
SPY,2024-05-08,UNCLASSIFIED,-0.0036353885399693277,DOWN,517.1400146484375,517.1400146484375,515.260009765625,517.739990234375,515.1400146484375,517.1900024414062,unknown,rising,low,,unknown_vol|rising_voltrend|low_dp|low_macro|1_comp,,0,0,,,,UNCLASSIFIED,,,,0.2,1.0,range,35.0,BALANCED_SMALL,,,,2026-06-01T03:15:23.106330+00:00
