date,symbol,readiness_score,ignition_score,early_score,early_bucket,dp_strength,transition_flag,compression_flag,trigger_cluster,trade_permission,tr_lift,cluster_slope,tr_lift_fast,cluster_slope_fast,pressure_state,trade_gate,pressure_reason,signal_ts,signal_version
2024-11-01,WMT,0.0,2.8880764280051974,2.8880764280051974,quiet,0.0,0,0,2.0,0,1.07220191070013,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-04,WMT,0.0,0.0,0.0,quiet,0.0,0,0,2.0,0,0.9563215566871393,-0.2,0.9162990409685653,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-05,WMT,0.0,14.671828397920548,14.671828397920548,quiet,0.0,0,0,2.0,0,1.3667957099480137,0.0,1.309594654086664,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.31 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-06,WMT,0.0,20.0,20.0,quiet,0.0,0,0,2.0,0,3.613739177480322,0.0,2.8015219612587305,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.80 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-07,WMT,0.0,0.0,0.0,quiet,0.0,0,0,2.0,0,0.9798021194915986,0.0,0.9604039943734523,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-08,WMT,0.0,15.639470408320628,15.639470408320628,quiet,0.0,0,0,2.0,0,1.3909867602080157,0.0,1.173269913087464,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.17 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-11,WMT,0.0,9.6094411686226,9.6094411686226,quiet,0.0,0,0,3.0,1,1.040236029215565,0.2,0.9711229064365375,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-12,WMT,0.0,9.13417606002252,9.13417606002252,quiet,0.0,0,0,3.0,0,1.028354401500563,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-13,WMT,0.0,8.0,8.0,quiet,0.0,0,0,3.0,0,0.7899010205331953,0.2,0.7787705507032369,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-14,WMT,0.0,19.5934392037365,19.5934392037365,quiet,0.0,0,0,4.0,1,1.0898359800934125,0.4,1.082384600640824,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-15,WMT,0.0,16.0,16.0,quiet,0.0,0,0,4.0,0,0.6463697265146413,0.4,0.6508503268012361,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-18,WMT,32.356514041910174,8.0,40.356514041910174,quiet,0.8237676027940113,1,0,4.0,0,0.917541845702271,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-19,WMT,12.35651404191017,28.0,40.356514041910174,quiet,0.8237676027940113,0,0,4.0,1,3.151647529887335,0.2,3.434881520281091,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=3.43 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-20,WMT,12.35651404191017,0.0,12.35651404191017,quiet,0.8237676027940113,0,0,3.0,0,0.9826681375654859,0.0,1.0,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-21,WMT,12.35651404191017,10.16793934750658,22.52445338941675,quiet,0.8237676027940113,0,0,4.0,1,1.2541984836876645,0.0,1.3074411906167882,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.31 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-22,WMT,12.35651404191017,28.0,40.356514041910174,quiet,0.8237676027940113,0,0,5.0,1,1.806401295754346,0.2,1.4402834314095676,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.44 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-25,WMT,0.0,20.235007289041206,20.235007289041206,quiet,0.0,0,0,5.0,1,1.3058751822260302,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-26,WMT,0.0,33.6710214263646,33.6710214263646,quiet,0.0,0,0,6.0,1,1.4417755356591149,0.4,1.2342964960060758,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.23 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-27,WMT,25.0,20.0,45.0,quiet,0.0,0,1,6.0,1,0.5659102177494018,0.6,0.48447277786746384,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-11-29,WMT,25.0,8.0,33.0,quiet,0.0,0,1,5.0,1,0.5192789630132871,0.2,0.41979119912562507,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-02,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.6576032470068246,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-03,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.8331447298880619,0.0,1.2669413262179583,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.27 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-04,WMT,0.0,1.0102934043609224,1.0102934043609224,quiet,0.0,0,0,5.0,1,1.025257335109023,-0.2,1.3863673282604596,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.39 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-05,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.887739227324492,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-06,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.6701082421280387,-0.2,0.6954902176649348,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-09,WMT,0.0,20.0,20.0,quiet,0.0,0,0,4.0,1,1.817399632273707,-0.2,1.7534088258004434,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.75 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-10,WMT,0.0,5.3201883840113595,5.3201883840113595,quiet,0.0,0,0,4.0,1,1.133004709600284,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-11,WMT,0.0,0.0,0.0,quiet,0.0,0,0,3.0,0,0.9732144308585489,-0.4,0.9478263622971485,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-12,WMT,0.0,10.498794635438804,10.498794635438804,quiet,0.0,0,0,4.0,1,1.26246986588597,-0.2,1.114267094557233,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-13,WMT,0.0,14.759328727052685,14.759328727052685,quiet,0.0,0,0,5.0,1,1.1689832181763171,0.2,1.0044235200426996,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-16,WMT,0.0,19.638743561999398,19.638743561999398,quiet,0.0,0,0,6.0,1,1.090968589049985,0.4,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-17,WMT,0.0,16.0,16.0,quiet,0.0,0,0,6.0,0,0.7882444059569014,0.4,0.722517966024397,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-18,WMT,0.0,40.0,40.0,quiet,0.0,0,0,6.0,1,1.821141179236596,0.6,1.7091932899774835,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.71 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-19,WMT,0.0,16.0,16.0,quiet,0.0,0,0,6.0,0,0.7967923212790249,0.4,0.7633804452498975,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-20,WMT,0.0,29.61456586706698,29.61456586706698,quiet,0.0,0,0,7.0,1,1.3403641466766745,0.4,1.3543160079467111,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.35 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-23,WMT,0.0,28.0,28.0,quiet,0.0,0,0,7.0,1,2.149418540869032,0.2,1.603607904761063,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.60 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-24,WMT,20.0,25.919563321283967,45.91956332128397,quiet,0.0,1,0,7.0,1,1.4479890830320992,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-26,WMT,25.0,8.0,33.0,quiet,0.0,0,1,7.0,1,0.44070873806218525,0.2,0.3329196813991865,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-27,WMT,0.0,1.9680867481642483,1.9680867481642483,quiet,0.0,0,0,6.0,0,1.0492021687041062,0.0,0.8354417704278867,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-30,WMT,20.0,0.0,20.0,quiet,0.0,1,0,5.0,0,0.9340414764615758,-0.4,0.8797829860206481,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2024-12-31,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.5396918861568887,-0.6,0.576564699142353,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-02,WMT,0.0,0.0,0.0,quiet,0.0,0,0,4.0,0,0.6649223618708943,-0.6,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-03,WMT,0.0,0.0,0.0,quiet,0.0,0,0,3.0,0,0.9175767809571321,-0.8,1.0,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-06,WMT,0.0,3.6348480576295206,3.6348480576295206,quiet,0.0,0,0,4.0,1,1.090871201440738,-0.4,1.3747708688805844,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.37 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-07,WMT,0.0,0.0,0.0,quiet,0.0,0,0,4.0,1,0.9854317941251814,-0.2,1.1457767524571962,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-08,WMT,0.0,0.0,0.0,quiet,0.0,0,0,3.0,0,0.7373646047375477,-0.2,0.7911099134653097,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-10,WMT,0.0,9.829669636485487,9.829669636485487,quiet,0.0,0,0,2.0,0,1.2457417409121372,-0.4,1.1664941104286721,-1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.17 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-13,WMT,20.0,9.86810316806106,29.86810316806106,quiet,0.0,1,0,2.0,0,1.2467025792015265,-0.2,1.0845603850784797,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-14,WMT,0.0,0.0,0.0,quiet,0.0,0,0,3.0,1,0.972523279005154,-0.2,0.9465161196679143,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-15,WMT,25.0,0.0,25.0,quiet,0.0,0,1,3.0,1,0.6895133632269504,-0.2,0.6626523943915457,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-16,WMT,0.0,11.896162338520455,11.896162338520455,quiet,0.0,0,0,4.0,1,1.0974040584630114,0.2,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-17,WMT,20.0,16.0,36.0,quiet,0.0,1,0,4.0,0,0.8241349199988107,0.4,0.847419221514021,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-21,WMT,0.0,38.25642003413768,38.25642003413768,quiet,0.0,0,0,5.0,1,1.456410500853442,0.6,1.5910666341220148,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.59 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-22,WMT,0.0,16.0,16.0,quiet,0.0,0,0,5.0,1,0.9834836719882156,0.4,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-23,WMT,0.0,16.010569809265064,16.010569809265064,quiet,0.0,0,0,5.0,1,1.0002642452316266,0.4,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-24,WMT,0.0,16.588082539811133,16.588082539811133,quiet,0.0,0,0,6.0,1,1.0147020634952784,0.4,1.0298428788908927,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-27,WMT,0.0,40.0,40.0,quiet,0.0,0,0,7.0,1,1.719631380760316,0.6,1.6947155649184484,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.69 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-28,WMT,25.0,16.0,41.0,quiet,0.0,0,1,7.0,1,0.7185057516879328,0.4,0.7183159401259532,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-29,WMT,25.0,8.0,33.0,quiet,0.0,0,1,6.0,1,0.6136147893796802,0.2,0.6134526874321977,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-30,WMT,0.0,16.0,16.0,quiet,0.0,0,0,7.0,1,0.9639592816702156,0.4,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-01-31,WMT,0.0,0.0,0.0,quiet,0.0,0,0,6.0,0,0.8494620534877639,0.0,1.0,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-03,WMT,0.0,20.0,20.0,quiet,0.0,0,0,7.0,1,2.100480370805631,0.0,2.5184341368373797,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.52 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-04,WMT,0.0,0.0,0.0,quiet,0.0,0,0,6.0,0,0.8974718261122976,-0.2,1.0,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-05,WMT,0.0,11.06852531128549,11.06852531128549,quiet,0.0,0,0,6.0,1,1.2767131327821373,0.0,1.3007551357201244,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.30 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-06,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.7167968447308433,-0.4,0.750465077949814,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-07,WMT,20.0,13.988721613233306,33.98872161323331,quiet,0.0,1,0,5.0,1,1.3497180403308326,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-10,WMT,0.0,7.223576630696247,7.223576630696247,quiet,0.0,0,0,5.0,1,1.1805894157674062,-0.4,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-11,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.7127969999202598,-0.2,0.60376367126494,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-12,WMT,0.0,4.051632214111018,4.051632214111018,quiet,0.0,0,0,6.0,1,1.1012908053527755,0.0,1.0379859518859509,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-13,WMT,20.0,8.0,28.0,quiet,0.0,1,0,6.0,1,0.9697071062335321,0.2,0.9411955688528036,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-14,WMT,0.0,16.0,16.0,quiet,0.0,0,0,7.0,1,0.9716050278304681,0.4,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-18,WMT,13.655138336437709,8.0,21.65513833643771,quiet,0.9103425557625139,0,0,6.0,0,0.9039655159699379,0.2,0.9056859166611766,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-19,WMT,13.655138336437709,16.0,29.65513833643771,quiet,0.9103425557625139,0,0,7.0,1,0.9727997243902077,0.4,0.9746511283306356,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-20,WMT,13.655138336437709,28.0,41.65513833643771,quiet,0.9103425557625139,0,0,7.0,1,4.617156170785171,0.2,4.625943407164706,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=4.63 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-21,WMT,13.655138336437709,36.0,49.65513833643771,quiet,0.9103425557625139,0,0,8.0,1,1.9385690554319468,0.4,1.995223367421891,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.00 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-24,WMT,7.0790122864342635,28.0,35.07901228643426,quiet,0.47193415242895087,0,0,8.0,1,1.6885755136654248,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-25,WMT,7.0790122864342635,36.0,43.07901228643426,quiet,0.47193415242895087,0,0,8.0,1,2.5313682443706282,0.4,1.3312972436639752,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.33 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-26,WMT,7.0790122864342635,24.507236693671274,31.586248980105537,quiet,0.47193415242895087,0,0,9.0,1,1.2126809173417818,0.4,0.848136805871681,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-27,WMT,7.0790122864342635,16.0,23.079012286434264,quiet,0.47193415242895087,0,0,9.0,1,0.9090327844846869,0.4,0.8113244157307489,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-02-28,WMT,7.0790122864342635,8.0,15.079012286434264,quiet,0.47193415242895087,0,0,9.0,1,0.8282355040954252,0.2,0.7591754292123363,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-03,WMT,4.7869874312628085,8.0,12.786987431262808,quiet,0.31913249541752053,0,0,9.0,1,0.9928258561477745,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-04,WMT,4.7869874312628085,23.041929553904744,27.828916985167552,quiet,0.31913249541752053,0,0,10.0,1,1.1760482388476186,0.4,1.2091545812621018,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.21 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-05,WMT,4.7869874312628085,8.0,12.786987431262808,quiet,0.31913249541752053,0,0,10.0,1,0.6097201511958895,0.2,0.7416310475804725,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-06,WMT,4.7869874312628085,8.0,12.786987431262808,quiet,0.31913249541752053,0,0,10.0,1,0.7736048466354547,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-07,WMT,4.7869874312628085,28.0,32.78698743126281,quiet,0.31913249541752053,0,0,10.0,1,1.5408655946694192,0.2,1.5519998649592717,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.55 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-10,WMT,15.0,28.0,43.0,quiet,1.0,0,0,10.0,1,2.1194584766810394,0.2,1.7655092930379337,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.77 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-11,WMT,15.0,0.0,15.0,quiet,1.0,0,0,10.0,1,0.9622627241175333,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-12,WMT,15.0,20.0,35.0,quiet,1.0,0,0,10.0,1,1.885752652238702,0.0,1.170861783584294,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.17 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-13,WMT,15.0,0.0,15.0,quiet,1.0,0,0,10.0,1,0.7118861014433526,0.0,0.4420093109535369,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-14,WMT,15.0,0.0,15.0,quiet,1.0,0,0,10.0,1,0.5843610055521163,0.0,0.6072780238765031,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-17,WMT,0.0,7.280597082792024,7.280597082792024,quiet,0.0,0,0,10.0,1,1.1820149270698006,0.0,1.3616776269732933,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.36 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-18,WMT,0.0,0.1543467581217417,0.1543467581217417,quiet,0.0,0,0,10.0,1,1.0038586689530435,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-19,WMT,0.0,0.0,0.0,quiet,0.0,0,0,9.0,0,0.5478481251838255,-0.2,0.7433996775963235,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-20,WMT,0.0,0.0,0.0,quiet,0.0,0,0,9.0,1,0.7165181240525444,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-21,WMT,0.0,0.0,0.0,quiet,0.0,0,0,9.0,1,0.7670427661399118,-0.2,0.9276491746651176,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-24,WMT,0.0,0.4125535796275326,0.4125535796275326,quiet,0.0,0,0,8.0,0,1.0103138394906883,-0.4,1.0499519778736472,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-25,WMT,0.0,20.0,20.0,quiet,0.0,0,0,8.0,1,1.7922100647339028,-0.4,1.8625247212104157,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.86 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-26,WMT,25.0,0.0,25.0,quiet,0.0,0,1,7.0,1,0.6300968599343556,-0.4,0.6390804668744281,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-27,WMT,0.0,0.0,0.0,quiet,0.0,0,0,7.0,1,0.8864212417196542,-0.4,0.9209888941168766,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-28,WMT,25.0,0.0,25.0,quiet,0.0,0,1,6.0,1,0.7573724546422431,-0.6,0.8544159582332923,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-03-31,WMT,9.504041405878013,20.0,29.504041405878013,quiet,0.6336027603918676,0,0,6.0,1,2.489814024304785,-0.4,2.8088384022415283,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.81 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-01,WMT,9.504041405878013,4.715993184094716,14.220034589972729,quiet,0.6336027603918676,0,0,6.0,1,1.117899829602368,-0.4,1.2611383583652012,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.26 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-02,WMT,9.504041405878013,8.547969347181033,18.052010753059044,quiet,0.6336027603918676,0,0,7.0,1,1.2136992336795258,0.0,1.1545795965406367,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.15 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-03,WMT,9.504041405878013,20.0,29.504041405878013,quiet,0.6336027603918676,0,0,7.0,1,2.133425463291234,0.0,1.8242072393848021,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.82 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-04,WMT,9.504041405878013,28.0,37.50404140587801,quiet,0.6336027603918676,0,0,7.0,1,2.7001346229440326,0.2,1.3810834197874216,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.38 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-07,WMT,35.0,36.0,71.0,loud,1.0,1,0,8.0,1,2.7247447108043223,0.4,1.8649768694818338,1.0,RELEASE,0,tr_lift_fast=1.86 >= 1.25 and cluster_slope_fast=1.00 > 0,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-08,WMT,15.0,36.0,51.0,watch,1.0,0,0,8.0,1,2.274086194280766,0.4,1.2746161048828577,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.27 >= 1.15 but early_bucket=watch,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-09,WMT,15.0,36.0,51.0,watch,1.0,0,0,9.0,1,2.3693398157258527,0.4,1.3846196200010938,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.38 >= 1.15 but early_bucket=watch,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
